timestamp,value
2021-01-01 00:02:32,33844.0710362
2021-01-01 00:02:33,33004.4579087
2021-01-01 00:02:34,31884.1293663
2021-01-01 00:02:35,31105.0592584
2021-01-01 00:02:36,30742.1683856
2021-01-01 00:02:37,30533.0883438
2021-01-01 00:02:38,30609.5858122
2021-01-01 00:02:39,30836.292405
2021-01-01 00:02:40,31191.0382892
2021-01-01 00:02:41,32200.0190523
2021-01-01 00:02:42,33489.7778816
2021-01-01 00:02:43,34805.5616498
2021-01-01 00:02:44,36005.9252348
2021-01-01 00:02:45,36720.6583015
2021-01-01 00:02:46,36938.8071004
2021-01-01 00:02:47,36965.1917374
2021-01-01 00:02:48,36701.4520202
2021-01-01 00:02:49,36434.7314602
2021-01-01 00:02:50,36322.7202677
2021-01-01 00:02:51,35987.4007843
2021-01-01 00:02:52,35228.5548232
2021-01-01 00:02:53,34246.9087431
2021-01-01 00:02:54,33558.3882513
2021-01-01 00:02:55,33440.470094
2021-01-01 00:02:56,32675.2929579
2021-01-01 00:02:57,32058.4451522
2021-01-01 00:02:58,31394.1252522
2021-01-01 00:02:59,30550.9521251
2021-01-01 00:03:00,29882.715463
2021-01-01 00:03:01,29660.5104419
2021-01-01 00:03:02,30012.460713
2021-01-01 00:03:03,30186.461428
2021-01-01 00:03:04,30540.5260437
2021-01-01 00:03:05,31051.3631255
2021-01-01 00:03:06,32119.7251803
2021-01-01 00:03:07,33302.9254061
2021-01-01 00:03:08,34384.2758571
2021-01-01 00:03:09,35358.7147608
2021-01-01 00:03:10,35651.5352845
2021-01-01 00:03:11,35559.7981907
2021-01-01 00:03:12,35235.1267388
2021-01-01 00:03:13,34679.4983451
2021-01-01 00:03:14,34250.184759
2021-01-01 00:03:15,33934.3027831
2021-01-01 00:03:16,33225.9647576
2021-01-01 00:03:17,32670.8836789
2021-01-01 00:03:18,32137.9167458
2021-01-01 00:03:19,31837.1042629
2021-01-01 00:03:20,31670.5447686
2021-01-01 00:03:21,31528.8479798
2021-01-01 00:03:22,30936.5112946
2021-01-01 00:03:23,30012.3872365
2021-01-01 00:03:24,29469.2237229
2021-01-01 00:03:25,29150.6190391
2021-01-01 00:03:26,29450.9122937
2021-01-01 00:03:27,29642.1562836
2021-01-01 00:03:28,30071.3749749
2021-01-01 00:03:29,30652.3976415
2021-01-01 00:03:30,31702.137711
2021-01-01 00:03:31,32977.6983308
2021-01-01 00:03:32,34084.3447323
2021-01-01 00:03:33,34765.3279283
2021-01-01 00:03:34,35164.083943
2021-01-01 00:03:35,35492.8105016
2021-01-01 00:03:36,35485.7666742
2021-01-01 00:03:37,35447.4436253
2021-01-01 00:03:38,35027.5896456
2021-01-01 00:03:39,34759.2626057
2021-01-01 00:03:40,34164.2283906
2021-01-01 00:03:41,33529.6651051
2021-01-01 00:03:42,33445.9526793
2021-01-01 00:03:43,33612.4129683
2021-01-01 00:03:44,33578.1695084
2021-01-01 00:03:45,32940.9988292
2021-01-01 00:03:46,31807.3012222
2021-01-01 00:03:47,31140.7614529
2021-01-01 00:03:48,30637.5474537
2021-01-01 00:03:49,30583.7075681
2021-01-01 00:03:50,30663.8444975
2021-01-01 00:03:51,30865.4989565
2021-01-01 00:03:52,31304.5920774
2021-01-01 00:03:53,32194.2264969
2021-01-01 00:03:54,33570.2334588
2021-01-01 00:03:55,35055.9911111
2021-01-01 00:03:56,36485.5976591
2021-01-01 00:03:57,37376.9491103
2021-01-01 00:03:58,37596.7962718
2021-01-01 00:03:59,37767.6731536
2021-01-01 00:04:00,37831.0093475
2021-01-01 00:04:01,37759.0051692
2021-01-01 00:04:02,37624.9167727
2021-01-01 00:04:03,37224.6060048
2021-01-01 00:04:04,36491.3254857
2021-01-01 00:04:05,36092.8488224
2021-01-01 00:04:06,35217.9473699
2021-01-01 00:04:07,34982.3236361
2021-01-01 00:04:08,34708.2707138
2021-01-01 00:04:09,33850.6525269
2021-01-01 00:04:10,32950.3679791
2021-01-01 00:04:11,31730.2613521
2021-01-01 00:04:12,31341.3027364
2021-01-01 00:04:13,30989.5271816
2021-01-01 00:04:14,31239.5807873
2021-01-01 00:04:15,31529.0111151
2021-01-01 00:04:16,31644.0173006
2021-01-01 00:04:17,32655.3148701
2021-01-01 00:04:18,34114.640627
2021-01-01 00:04:19,35627.1534436
2021-01-01 00:04:20,36934.6845679
2021-01-01 00:04:21,37675.2045295
2021-01-01 00:04:22,37983.8141212
2021-01-01 00:04:23,38027.2542845
2021-01-01 00:04:24,37846.1040123
2021-01-01 00:04:25,37524.0804162
2021-01-01 00:04:26,37317.8201352
2021-01-01 00:04:27,37191.926
2021-01-01 00:04:28,36690.0506221
2021-01-01 00:04:29,35653.3841077
2021-01-01 00:04:30,35251.9649437
2021-01-01 00:04:31,35244.3718849
2021-01-01 00:04:32,34116.4432689
2021-01-01 00:04:33,34001.5733185
2021-01-01 00:04:34,32938.2217172
2021-01-01 00:04:35,32018.9835232
2021-01-01 00:04:36,31610.9096635
2021-01-01 00:04:37,31231.7818948
2021-01-01 00:04:38,30832.6948636
2021-01-01 00:04:39,30993.1059637
2021-01-01 00:04:40,31381.5153989
2021-01-01 00:04:41,32321.2310049
2021-01-01 00:04:42,33609.2133205
2021-01-01 00:04:43,35027.7753689
2021-01-01 00:04:44,36104.213673
2021-01-01 00:04:45,37072.8871128
2021-01-01 00:04:46,37754.4524592
2021-01-01 00:04:47,37783.7941305
2021-01-01 00:04:48,37438.6744206
2021-01-01 00:04:49,37491.6133371
2021-01-01 00:04:50,37287.3690018
2021-01-01 00:04:51,37071.0965459
2021-01-01 00:04:52,36276.9057095
2021-01-01 00:04:53,35394.4595548
2021-01-01 00:04:54,35013.9401425
2021-01-01 00:04:55,35047.4199001
2021-01-01 00:04:56,34485.1348451
2021-01-01 00:04:57,33964.3772879
2021-01-01 00:04:58,32876.5607079
2021-01-01 00:04:59,31866.9509578
2021-01-01 00:05:00,31352.4854099
2021-01-01 00:05:01,31356.0963207
2021-01-01 00:05:02,31402.1259312
2021-01-01 00:05:03,31497.9055161
2021-01-01 00:05:04,31954.8201491
2021-01-01 00:05:05,33131.5538262
2021-01-01 00:05:06,34321.3829794
2021-01-01 00:05:07,35727.5628749
2021-01-01 00:05:08,36957.3113119
2021-01-01 00:05:09,37579.7088867
2021-01-01 00:05:10,37587.335596
2021-01-01 00:05:11,37491.5341222
2021-01-01 00:05:12,37536.1677449
2021-01-01 00:05:13,37309.1646615
2021-01-01 00:05:14,37338.7344214
2021-01-01 00:05:15,36973.3741548
2021-01-01 00:05:16,36329.7186937
2021-01-01 00:05:17,35550.1364885
2021-01-01 00:05:18,35093.5758381
2021-01-01 00:05:19,35024.2983704
2021-01-01 00:05:20,34691.4898143
2021-01-01 00:05:21,33945.5358547
2021-01-01 00:05:22,32985.2081496
2021-01-01 00:05:23,31937.1320818
2021-01-01 00:05:24,31443.7285589
2021-01-01 00:05:25,31321.495344
2021-01-01 00:05:26,31747.7790758
2021-01-01 00:05:27,31865.2687317
2021-01-01 00:05:28,32477.999025
2021-01-01 00:05:29,33470.7137513
2021-01-01 00:05:30,34672.5349972
2021-01-01 00:05:31,35964.8394524
2021-01-01 00:05:32,36877.2065873
2021-01-01 00:05:33,37866.9427709
2021-01-01 00:05:34,38094.7420084
2021-01-01 00:05:35,38153.9609845
2021-01-01 00:05:36,37637.4866811
2021-01-01 00:05:37,37246.6825715
2021-01-01 00:05:38,36149.9432652
2021-01-01 00:05:39,36721.3242475
2021-01-01 00:05:40,35944.7241111
2021-01-01 00:05:41,34964.253596
2021-01-01 00:05:42,34675.3953118
2021-01-01 00:05:43,33868.5467198
2021-01-01 00:05:44,33417.8372247
2021-01-01 00:05:45,32891.2914184
2021-01-01 00:05:46,32167.5075617
2021-01-01 00:05:47,31392.5982198
2021-01-01 00:05:48,30849.5451098
2021-01-01 00:05:49,30792.1583718
2021-01-01 00:05:50,31488.4355079
2021-01-01 00:05:51,28677.7664887
2021-01-01 00:05:52,31480.6773399
2021-01-01 00:05:53,32048.7072018
2021-01-01 00:05:54,33067.3373184
2021-01-01 00:05:55,34332.2274193
2021-01-01 00:05:56,35359.5893283
2021-01-01 00:05:57,36151.1330564
2021-01-01 00:05:58,36621.2986227
2021-01-01 00:05:59,36514.0564728
2021-01-01 00:06:00,36008.6970159
2021-01-01 00:06:01,35367.5101002
2021-01-01 00:06:02,35072.9227767
2021-01-01 00:06:03,34653.9971626
2021-01-01 00:06:04,34115.6001515
2021-01-01 00:06:05,33406.0689482
2021-01-01 00:06:06,32977.6768064
2021-01-01 00:06:07,32769.2439841
2021-01-01 00:06:08,32730.8039829
2021-01-01 00:06:09,32327.3558177
2021-01-01 00:06:10,31825.2809109
2021-01-01 00:06:11,30970.2497918
2021-01-01 00:06:12,30432.4856489
2021-01-01 00:06:13,30436.977134
2021-01-01 00:06:14,30817.2497369
2021-01-01 00:06:15,30909.7951919
2021-01-01 00:06:16,31271.2123743
2021-01-01 00:06:17,31689.9472391
2021-01-01 00:06:18,32689.8723301
2021-01-01 00:06:19,32511.4280494
2021-01-01 00:06:20,35072.0641938
2021-01-01 00:06:21,35830.9429824
2021-01-01 00:06:22,36310.4119163
2021-01-01 00:06:23,36506.2966797
2021-01-01 00:06:24,36508.2351246
2021-01-01 00:06:25,36604.5695685
2021-01-01 00:06:26,36356.8693424
2021-01-01 00:06:27,35886.7314806
2021-01-01 00:06:28,35035.2784116
2021-01-01 00:06:29,33672.1677542
2021-01-01 00:06:30,33362.2147963
2021-01-01 00:06:31,33619.1341558
2021-01-01 00:06:32,33651.2109351
2021-01-01 00:06:33,33752.3989762
2021-01-01 00:06:34,33075.9153375
2021-01-01 00:06:35,32148.8005354
2021-01-01 00:06:36,31616.1682209
2021-01-01 00:06:37,31882.7455578
2021-01-01 00:06:38,32173.790114
2021-01-01 00:06:39,32387.393762
2021-01-01 00:06:40,32827.2928519
2021-01-01 00:06:41,33726.054355
2021-01-01 00:06:42,35146.569017
2021-01-01 00:06:43,36417.5091147
2021-01-01 00:06:44,37697.8350428
2021-01-01 00:06:45,38706.9193367
2021-01-01 00:06:46,38980.0294873
2021-01-01 00:06:47,39285.9217484
2021-01-01 00:06:48,39087.4265522
2021-01-01 00:06:49,38953.1213232
2021-01-01 00:06:50,38627.2884781
2021-01-01 00:06:51,38087.5744045
2021-01-01 00:06:52,37367.2794974
2021-01-01 00:06:53,36122.1109318
2021-01-01 00:06:54,35845.8106136
2021-01-01 00:06:55,35896.6792845
2021-01-01 00:06:56,35601.5498391
2021-01-01 00:06:57,34800.2571265
2021-01-01 00:06:58,33549.1695499
2021-01-01 00:06:59,32453.5587019
2021-01-01 00:07:00,23376.5006471
2021-01-01 00:07:01,17747.5390044
2021-01-01 00:07:02,14322.4720743
2021-01-01 00:07:03,14083.3583516
2021-01-01 00:07:04,19913.8810063
2021-01-01 00:07:05,24576.719544
2021-01-01 00:07:06,28158.8906804
2021-01-01 00:07:07,30358.1927512
2021-01-01 00:07:08,37458.7011086
2021-01-01 00:07:09,38451.3162783
2021-01-01 00:07:10,38792.5801955
2021-01-01 00:07:11,38768.3027621
2021-01-01 00:07:12,38587.0318737
2021-01-01 00:07:13,38134.3422477
2021-01-01 00:07:14,37719.5260099
2021-01-01 00:07:15,37757.4040037
2021-01-01 00:07:16,36886.3507712
2021-01-01 00:07:17,35709.8642517
2021-01-01 00:07:18,35720.2764324
2021-01-01 00:07:19,35568.7816728
2021-01-01 00:07:20,35391.4716626
2021-01-01 00:07:21,34703.6565664
2021-01-01 00:07:22,33641.670209
2021-01-01 00:07:23,32747.1107403
2021-01-01 00:07:24,32061.9993855
2021-01-01 00:07:25,32088.5429697
2021-01-01 00:07:26,31901.574744
2021-01-01 00:07:27,31958.0284466
2021-01-01 00:07:28,32345.7888614
2021-01-01 00:07:29,33510.6867348
2021-01-01 00:07:30,34829.7225024
2021-01-01 00:07:31,36081.470433
2021-01-01 00:07:32,37188.5278278
2021-01-01 00:07:33,37981.6265215
2021-01-01 00:07:34,40753.4457749
2021-01-01 00:07:35,38599.7168914
2021-01-01 00:07:36,38129.260579
2021-01-01 00:07:37,38070.2739443
2021-01-01 00:07:38,37889.4851968
2021-01-01 00:07:39,37573.4519394
2021-01-01 00:07:40,36718.2373241
2021-01-01 00:07:41,35764.5598785
2021-01-01 00:07:42,35435.2507626
2021-01-01 00:07:43,35368.2668199
2021-01-01 00:07:44,35340.6383072
2021-01-01 00:07:45,34918.5130521
2021-01-01 00:07:46,33546.0752229
2021-01-01 00:07:47,31872.7753175
2021-01-01 00:07:48,31415.5731061
2021-01-01 00:07:49,31486.9084038
2021-01-01 00:07:50,31313.6935034
2021-01-01 00:07:51,31394.8548939
2021-01-01 00:07:52,31812.3465023
2021-01-01 00:07:53,32630.3003636
2021-01-01 00:07:54,35166.3889823
2021-01-01 00:07:55,37972.5374062
2021-01-01 00:07:56,39826.5294462
2021-01-01 00:07:57,38921.634793
2021-01-01 00:07:58,38687.5409282
2021-01-01 00:07:59,38882.1081291
2021-01-01 00:08:00,38510.8516487
2021-01-01 00:08:01,38199.1724156
2021-01-01 00:08:02,38115.4036229
2021-01-01 00:08:03,37662.9384596
2021-01-01 00:08:04,37026.6325429
2021-01-01 00:08:05,36150.5287911
2021-01-01 00:08:06,35644.3787801
2021-01-01 00:08:07,35821.3919692
2021-01-01 00:08:08,35552.0665202
2021-01-01 00:08:09,34758.9476852
2021-01-01 00:08:10,33634.4452287
2021-01-01 00:08:11,32489.9188023
2021-01-01 00:08:12,32213.789418
2021-01-01 00:08:13,32212.7304613
2021-01-01 00:08:14,32589.0359721
2021-01-01 00:08:15,32607.0580467
2021-01-01 00:08:16,33089.7294091
2021-01-01 00:08:17,34114.7668579
2021-01-01 00:08:18,35295.9772406
2021-01-01 00:08:19,36482.8297874
2021-01-01 00:08:20,37666.5856953
2021-01-01 00:08:21,38375.6551358
2021-01-01 00:08:22,38684.3217072
2021-01-01 00:08:23,38639.7288408
2021-01-01 00:08:24,38291.2951847
2021-01-01 00:08:25,37716.3866869
2021-01-01 00:08:26,37388.3774252
2021-01-01 00:08:27,36800.859399
2021-01-01 00:08:28,36082.5483283
2021-01-01 00:08:29,35253.8086684
2021-01-01 00:08:30,34595.0460464
2021-01-01 00:08:31,34147.2513807
2021-01-01 00:08:32,33795.3718551
2021-01-01 00:08:33,33242.4228367
2021-01-01 00:08:34,32487.4966121
2021-01-01 00:08:35,31546.2852314
2021-01-01 00:08:36,30940.6942803
2021-01-01 00:08:37,30915.1872381
2021-01-01 00:08:38,31339.71412
2021-01-01 00:08:39,31491.0033452
2021-01-01 00:08:40,31696.0274934
2021-01-01 00:08:41,32154.4219376
2021-01-01 00:08:42,33145.884234
2021-01-01 00:08:43,34484.8294039
2021-01-01 00:08:44,35661.3898923
2021-01-01 00:08:45,36370.7647381
2021-01-01 00:08:46,36716.9784349
2021-01-01 00:08:47,36640.2207091
2021-01-01 00:08:48,36184.0424545
2021-01-01 00:08:49,35589.4105168
2021-01-01 00:08:50,35112.267191
2021-01-01 00:08:51,34656.5615548
2021-01-01 00:08:52,34118.5054582
2021-01-01 00:08:53,33559.2334055
2021-01-01 00:08:54,33176.2228807
2021-01-01 00:08:55,32921.6010067
2021-01-01 00:08:56,32822.9868468
2021-01-01 00:08:57,32425.3826092
2021-01-01 00:08:58,31681.150032
2021-01-01 00:08:59,30957.0660732
2021-01-01 00:09:00,30457.2018886
2021-01-01 00:09:01,30368.3245026
2021-01-01 00:09:02,30879.7999634
2021-01-01 00:09:03,30952.8069773
2021-01-01 00:09:04,31351.8392748
2021-01-01 00:09:05,31715.2056275
2021-01-01 00:09:06,32722.9580332
2021-01-01 00:09:07,34104.8471805
2021-01-01 00:09:08,35207.0097397
2021-01-01 00:09:09,35965.4602544
2021-01-01 00:09:10,36390.0172998
2021-01-01 00:09:11,36645.4614702
2021-01-01 00:09:12,36625.2550043
2021-01-01 00:09:13,36581.8987249
2021-01-01 00:09:14,36217.8044418
2021-01-01 00:09:15,35825.5872952
2021-01-01 00:09:16,35290.7334562
2021-01-01 00:09:17,34655.7755816
2021-01-01 00:09:18,34536.8987311
2021-01-01 00:09:19,34856.7553468
2021-01-01 00:09:20,34781.0953962
2021-01-01 00:09:21,34272.1344402
2021-01-01 00:09:22,33453.2396641
2021-01-01 00:09:23,32412.803706
2021-01-01 00:09:24,31568.5098645
2021-01-01 00:09:25,31071.4313727
2021-01-01 00:09:26,31198.7388188
2021-01-01 00:09:27,31280.7543986
2021-01-01 00:09:28,31831.9721164
2021-01-01 00:09:29,32735.6165999
2021-01-01 00:09:30,34015.8350818
2021-01-01 00:09:31,35217.5478468
2021-01-01 00:09:32,45668.3983923
2021-01-01 00:09:33,38544.2565267
2021-01-01 00:09:34,38934.3618704
2021-01-01 00:09:35,39113.1981086
2021-01-01 00:09:36,39513.5640471
2021-01-01 00:09:37,39286.3359218
2021-01-01 00:09:38,38537.3613093
2021-01-01 00:09:39,38095.4682831
2021-01-01 00:09:40,37324.8971352
2021-01-01 00:09:41,36760.8657071
2021-01-01 00:09:42,35942.9541507
2021-01-01 00:09:43,36026.7706665
2021-01-01 00:09:44,35839.0600106
2021-01-01 00:09:45,34943.3841936
2021-01-01 00:09:46,33927.0566641
2021-01-01 00:09:47,32844.8506972
2021-01-01 00:09:48,32380.714637
2021-01-01 00:09:49,32514.6342839
2021-01-01 00:09:50,32560.1087225
2021-01-01 00:09:51,32613.3212518
2021-01-01 00:09:52,33175.9100173
2021-01-01 00:09:53,34183.0691456
2021-01-01 00:09:54,35555.2179476
2021-01-01 00:09:55,36828.4028709
2021-01-01 00:09:56,37920.388474
2021-01-01 00:09:57,38620.7920168
2021-01-01 00:09:58,38938.7101643
2021-01-01 00:09:59,38930.5282754
2021-01-01 00:10:00,38931.4859533
2021-01-01 00:10:01,38782.6927363
2021-01-01 00:10:02,38627.799601
2021-01-01 00:10:03,38177.0887357
2021-01-01 00:10:04,37440.1951623
2021-01-01 00:10:05,30274.8970572
2021-01-01 00:10:06,32531.5613009
2021-01-01 00:10:07,36203.396
2021-01-01 00:10:08,36035.3362755
2021-01-01 00:10:09,35197.2054764
2021-01-01 00:10:10,34090.8347341
2021-01-01 00:10:11,32574.0858712
2021-01-01 00:10:12,31943.5114461
2021-01-01 00:10:13,31983.414867
2021-01-01 00:10:14,32155.9615483
2021-01-01 00:10:15,32267.5280486
2021-01-01 00:10:16,32841.6972672
2021-01-01 00:10:17,33953.0490792
2021-01-01 00:10:18,35187.1920883
2021-01-01 00:10:19,36574.621601
2021-01-01 00:10:20,38008.2915909
2021-01-01 00:10:21,38701.3916881
2021-01-01 00:10:22,39022.3088122
2021-01-01 00:10:23,39112.6240332
2021-01-01 00:10:24,38890.308101
2021-01-01 00:10:25,38444.0747677
2021-01-01 00:10:26,38322.5036698
2021-01-01 00:10:27,37830.7616313
2021-01-01 00:10:28,37163.879195
2021-01-01 00:10:29,36257.2375942
2021-01-01 00:10:30,36190.987949
2021-01-01 00:10:31,34092.7473853
2021-01-01 00:10:32,35867.2397139
2021-01-01 00:10:33,35146.1934996
2021-01-01 00:10:34,34033.6759697
2021-01-01 00:10:35,32715.7433639
2021-01-01 00:10:36,32162.2880202
2021-01-01 00:10:37,32174.8251407
2021-01-01 00:10:38,32388.0979513
2021-01-01 00:10:39,32467.7606334
2021-01-01 00:10:40,32766.0420093
2021-01-01 00:10:41,33711.8827082
2021-01-01 00:10:42,34986.3638145
2021-01-01 00:10:43,36452.0528544
2021-01-01 00:10:44,37583.5418705
2021-01-01 00:10:45,38368.9332771
2021-01-01 00:10:46,38723.4299411
2021-01-01 00:10:47,38617.3473172
2021-01-01 00:10:48,39362.4815101
2021-01-01 00:10:49,38039.4406376
2021-01-01 00:10:50,37902.6477126
2021-01-01 00:10:51,37722.5372441
2021-01-01 00:10:52,37014.4882551
2021-01-01 00:10:53,36093.6632685
2021-01-01 00:10:54,35220.2371031
2021-01-01 00:10:55,35303.3225795
2021-01-01 00:10:56,35187.2964087
2021-01-01 00:10:57,34305.1825152
2021-01-01 00:10:58,33336.6670533
2021-01-01 00:10:59,32531.7506555
2021-01-01 00:11:00,32058.7675827
2021-01-01 00:11:01,32107.7456328
2021-01-01 00:11:02,32172.4191673
2021-01-01 00:11:03,32346.4956205
2021-01-01 00:11:04,32894.9639601
2021-01-01 00:11:05,34016.9878125
2021-01-01 00:11:06,35191.8654262
2021-01-01 00:11:07,36361.4196786
2021-01-01 00:11:08,37635.2500801
2021-01-01 00:11:09,38289.1227012
2021-01-01 00:11:10,38586.4642119
2021-01-01 00:11:11,38348.2232803
2021-01-01 00:11:12,37826.5031944
2021-01-01 00:11:13,37359.6444049
2021-01-01 00:11:14,36929.6201099
2021-01-01 00:11:15,36544.1471568
2021-01-01 00:11:16,35786.0239241
2021-01-01 00:11:17,34779.45625
2021-01-01 00:11:18,34191.6053889
2021-01-01 00:11:19,33841.3598323
2021-01-01 00:11:20,33529.9201279
2021-01-01 00:11:21,33187.1466456
2021-01-01 00:11:22,32359.3419909
2021-01-01 00:11:23,31437.1147179
2021-01-01 00:11:24,30856.9068327
2021-01-01 00:11:25,30895.0495598
2021-01-01 00:11:26,31034.8761219
2021-01-01 00:11:27,31185.7128123
2021-01-01 00:11:28,31377.7351288
2021-01-01 00:11:29,31920.2313215
2021-01-01 00:11:30,32823.2180373
2021-01-01 00:11:31,34353.4194453
2021-01-01 00:11:32,35520.6397981
2021-01-01 00:11:33,36368.5349512
2021-01-01 00:11:34,36622.1504167
2021-01-01 00:11:35,36465.1174934
2021-01-01 00:11:36,36023.3897547
2021-01-01 00:11:37,35421.3406542
2021-01-01 00:11:38,34801.8724739
2021-01-01 00:11:39,34405.3254823
2021-01-01 00:11:40,33785.2818434
2021-01-01 00:11:41,33208.6900939
